Date,Articles
2007-04-01,"{""abstract"": ""First Data  is near a deal to be sold for nearly $27 billion to the private equity firm Kohlberg Kravis Roberts & Company."", ""web_url"": ""https://www.nytimes.com/2007/04/01/business/01cnd-deal.html"", ""snippet"": ""First Data  is near a deal to be sold for nearly $27 billion to the private equity firm Kohlberg Kravis Roberts & Company."", ""lead_paragraph"": ""First Data, one of the nation\u2019s largest credit-card processing companies, is near a deal to be sold for nearly $27 billion to the private equity firm Kohlberg Kravis Roberts & Company, according to people involved in the transaction. The deal for First Data, which controls the NYCE payment network, is expected to be announced tomorrow morning."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Kohlberg Kravis Nears Deal to Buy First Data"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2007-04-01T04:00:00+0000"", ""document_type"": ""article"", ""news_desk"": ""ContinuousNews"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Andrew Ross Sorkin and Michael J. de la Merced"", ""person"": [{""firstname"": ""Andrew"", ""middlename"": ""Ross"", ""lastname"": ""Sorkin"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}, {""firstname"": ""Michael"", ""middlename"": ""J."", ""lastname"": ""de la Merced"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 2}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/45b6d679-3ae2-585b-a581-59fde3e73fde"", ""word_count"": 405, ""uri"": ""nyt://article/45b6d679-3ae2-585b-a581-59fde3e73fde""}"
2008-09-16,"{""abstract"": ""BitTorrent, the peer-to-peer content distributor, has raised a $17 million third round from previous investors DCM and Accel Partners, as well as DAG Ventures, according to peHUB."", ""web_url"": ""https://dealbook.nytimes.com/2008/09/16/bittorrent-gets-17-million-in-fresh-funding-report-says/"", ""snippet"": """", ""lead_paragraph"": ""BitTorrent, the peer-to-peer content distributor, has raised a $17 million third round from previous investors DCM and Accel Partners, as well as DAG Ventures, according to peHUB."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""BitTorrent Said to Get More Funding"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2008-09-16T11:46:29+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Dealbook"", ""person"": [{""firstname"": ""Dealbook"", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/b2ba0a7a-257a-5410-acc1-69c5697a6753"", ""word_count"": 96, ""uri"": ""nyt://article/b2ba0a7a-257a-5410-acc1-69c5697a6753""}"
2009-01-30,"{""abstract"": ""DCM, the venture capital firm run by Silicon Valley veteran Dixon Doll, is close to raising a $505 million fund, Bloomberg News reported."", ""web_url"": ""https://dealbook.nytimes.com/2009/01/30/dcm-close-to-raising-505-million-report-says/"", ""snippet"": """", ""lead_paragraph"": ""DCM, the venture capital firm run by Silicon Valley veteran Dixon Doll, is close to raising a $505 million fund, Bloomberg News reported."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""DCM Close to Raising $505 Million, Report Says"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2009-01-30T11:49:23+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Dealbook"", ""person"": [{""firstname"": ""Dealbook"", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/cfd22404-6e9e-5d2e-9c9b-bf2e52a3fcb2"", ""word_count"": 77, ""uri"": ""nyt://article/cfd22404-6e9e-5d2e-9c9b-bf2e52a3fcb2""}"
2009-08-04,"{""abstract"": ""Bill.com has raised $8.5 million in its latest round, VentureBeat reported. The company, which specializes in software for online bill payment and management, brought in the investments from August Capital and DCM."", ""web_url"": ""https://dealbook.nytimes.com/2009/08/04/billcom-adds-another-85-million/"", ""snippet"": ""Bill.com has raised $8.5 million in its latest round, VentureBeat reported. The company, which specializes in software for online bill payment and management, brought in the investments from August Capital and DCM."", ""lead_paragraph"": ""Bill.com has raised $8.5 million in its latest round. The company, which specializes in software for online bill payment and management, brought in investments from August Capital and DCM, VentureBeat reported. "", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Bill.com Adds Another $8.5 Million"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2009-08-04T07:06:00+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Dealbook"", ""person"": [{""firstname"": ""Dealbook"", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/6b434773-db0a-50e3-a6e0-74faf9816c30"", ""word_count"": 76, ""uri"": ""nyt://article/6b434773-db0a-50e3-a6e0-74faf9816c30""}"
2011-03-06,"{""abstract"": ""A reader responds to \u201cCarrots, Sticks and Digital Health Records\u201d (Unboxed, Feb. 27)."", ""web_url"": ""https://www.nytimes.com/2011/03/06/business/06backpage-THEGOVERNMEN_LETTERS.html"", ""snippet"": ""A reader responds to \u201cCarrots, Sticks and Digital Health Records\u201d (Unboxed, Feb. 27)."", ""lead_paragraph"": ""To the Editor:"", ""print_section"": ""BU"", ""print_page"": ""2"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""The Government and Electronic Health Data"", ""kicker"": ""Letters"", ""content_kicker"": null, ""print_headline"": ""The Government\u2019s Role In Electronic Health Data"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2011-03-06T01:48:55+0000"", ""document_type"": ""article"", ""news_desk"": ""SundayBusiness"", ""section_name"": ""Business Day"", ""byline"": {""original"": """", ""person"": [], ""organization"": null}, ""type_of_material"": ""Letter"", ""_id"": ""nyt://article/79443dd6-852e-54fb-ba31-9bed4d57dbd9"", ""word_count"": 210, ""uri"": ""nyt://article/79443dd6-852e-54fb-ba31-9bed4d57dbd9""}"
2011-05-04,"{""abstract"": ""David Chao \u2014 a general partner at DCM, a major Renren shareholder \u2014 talks about why his firm is holding its stake in the Facebook of China, the long-term value of the social networking site and the recent accounting questions at the company."", ""web_url"": ""https://dealbook.nytimes.com/2011/05/04/finding-long-term-value-in-renren/"", ""snippet"": ""David Chao \u2014 a general partner at DCM, a major Renren shareholder \u2014 talks about why his firm is holding its stake in the Facebook of China, the long-term value of the social networking site and the recent accounting questions at the company."", ""lead_paragraph"": ""Many of Renren\u2019s investors profited handsomely from the company\u2019s initial public offering, when shares priced at $14 on Wednesday. But a venture capital firm, DCM, which owns 7.5 percent of the Chinese social networking site, is holding on to its stake."", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Finding Long-Term Value in Renren"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Chinese-Americans"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Computers and the Internet"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Social Networking (Internet)"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Enron Corp"", ""rank"": 4, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Facebook.com"", ""rank"": 5, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Google Inc"", ""rank"": 6, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Groupon"", ""rank"": 7, ""major"": ""N""}, {""name"": ""glocations"", ""value"": ""China"", ""rank"": 8, ""major"": ""N""}, {""name"": ""glocations"", ""value"": ""United States"", ""rank"": 9, ""major"": ""N""}], ""pub_date"": ""2011-05-04T19:23:53+0000"", ""document_type"": ""article"", ""news_desk"": """", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Evelyn M. Rusli"", ""person"": [{""firstname"": ""Evelyn"", ""middlename"": null, ""lastname"": """", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": """", ""_id"": ""nyt://article/27715dae-5211-506c-b06e-52265aa787e0"", ""word_count"": 752, ""uri"": ""nyt://article/27715dae-5211-506c-b06e-52265aa787e0""}"
2012-06-23,"{""abstract"": ""Corporate executives and economists say officials in some Chinese cities and provinces are falsifying statistics to mask the extent of the downturn in the nation\u2019s economy."", ""web_url"": ""https://www.nytimes.com/2012/06/23/business/global/chinese-data-said-to-be-manipulated-understating-its-slowdown.html"", ""snippet"": ""Corporate executives and economists say officials in some Chinese cities and provinces are falsifying statistics to mask the extent of the downturn in the nation\u2019s economy."", ""lead_paragraph"": ""HONG KONG \u2014 As the Chinese economy continues to sputter, prominent corporate executives in China and Western economists say there is evidence that local and provincial officials are falsifying economic statistics to disguise the true depth of the troubles."", ""print_section"": ""A"", ""print_page"": ""1"", ""source"": ""The New York Times"", ""multimedia"": [{""rank"": 0, ""subtype"": ""xlarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2012/06/23/business/Yuan/Yuan-articleLarge.jpg"", ""height"": 330, ""width"": 600, ""subType"": ""xlarge"", ""crop_name"": ""articleLarge"", ""legacy"": {""xlarge"": ""images/2012/06/23/business/Yuan/Yuan-articleLarge.jpg"", ""xlargewidth"": 600, ""xlargeheight"": 330}}, {""rank"": 0, ""subtype"": ""jumbo"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2012/06/23/business/Yuan/Yuan-jumbo.jpg"", ""height"": 683, ""width"": 1024, ""subType"": ""jumbo"", ""crop_name"": ""jumbo"", ""legacy"": {}}, {""rank"": 0, ""subtype"": ""superJumbo"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2012/06/23/business/Yuan/Yuan-superJumbo.jpg"", ""height"": 1365, ""width"": 2048, ""subType"": ""superJumbo"", ""crop_name"": ""superJumbo"", ""legacy"": {}}, {""rank"": 0, ""subtype"": ""thumbnail"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2012/06/23/business/Yuan/Yuan-thumbStandard.jpg"", ""height"": 75, ""width"": 75, ""subType"": ""thumbnail"", ""crop_name"": ""thumbStandard"", ""legacy"": {""thumbnail"": ""images/2012/06/23/business/Yuan/Yuan-thumbStandard.jpg"", ""thumbnailwidth"": 75, ""thumbnailheight"": 75}}, {""rank"": 0, ""subtype"": ""thumbLarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2012/06/23/business/Yuan/Yuan-thumbLarge.jpg"", ""height"": 150, ""width"": 150, ""subType"": ""thumbLarge"", ""crop_name"": ""thumbLarge"", ""legacy"": {}}], ""headline"": {""main"": ""Chinese Data Mask Depth of Slowdown, Executives Say"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""Chinese Data Said To Mask Slowing"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""glocations"", ""value"": ""China"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Electric Light and Power"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Economic Conditions and Trends"", ""rank"": 3, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Coal"", ""rank"": 4, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Falsification of Data"", ""rank"": 5, ""major"": ""N""}], ""pub_date"": ""2012-06-23T01:08:46+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""subsection_name"": ""Global Business"", ""byline"": {""original"": ""By Keith Bradsher"", ""person"": [{""firstname"": ""Keith"", ""middlename"": null, ""lastname"": ""Bradsher"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/19ee7ddd-0a1a-5010-9486-41fedf8fb868"", ""word_count"": 1116, ""uri"": ""nyt://article/19ee7ddd-0a1a-5010-9486-41fedf8fb868""}"
2013-06-27,"{""abstract"": ""The Securities and Exchange Commission is questioning why some traders got economic data before others."", ""web_url"": ""https://dealbook.nytimes.com/2013/06/27/s-e-c-starts-inquiry-into-data-release-by-thomson-reuters/"", ""snippet"": ""The Securities and Exchange Commission is questioning why some traders got economic data before others."", ""lead_paragraph"": ""Federal securities regulators have opened an inquiry into the media company Thomson Reuters and how it releases closely watched manufacturing data to its trading clients, a move that highlights the government\u2019s continued effort to understand the high-speed trading systems that have transformed Wall Street. "", ""print_section"": ""B"", ""print_page"": ""5"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""S.E.C. Begins an Inquiry of Thomson Reuters Data"", ""kicker"": ""DealBook"", ""content_kicker"": null, ""print_headline"": ""S.E.C. Begins an Inquiry Of Thomson Reuters Data"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [], ""pub_date"": ""2013-06-27T22:24:36+0000"", ""document_type"": ""article"", ""news_desk"": """", ""section_name"": ""Business Day"", ""byline"": {""original"": ""By Peter Lattman and Nathaniel Popper"", ""person"": [{""firstname"": ""Peter"", ""middlename"": null, ""lastname"": ""Lattman"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}, {""firstname"": ""Nathaniel"", ""middlename"": null, ""lastname"": ""Popper"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 2}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/17429000-7de8-56b5-8ee0-c0cc053d46d7"", ""word_count"": 420, ""uri"": ""nyt://article/17429000-7de8-56b5-8ee0-c0cc053d46d7""}"
2014-07-14,"{""abstract"": ""The site, whose namesake software is often used for illegal file-sharing, is teaming up with film producers and musicians to charge for downloads."", ""web_url"": ""https://www.nytimes.com/2014/07/14/business/media/bittorrent-to-try-a-paywall-and-crowdfunding.html"", ""snippet"": ""The site, whose namesake software is often used for illegal file-sharing, is teaming up with film producers and musicians to charge for downloads."", ""lead_paragraph"": ""LOS ANGELES \u2014 This might be the latest twist on crowdfunding \u2014 or the web equivalent of seeking a ransom."", ""print_section"": ""B"", ""print_page"": ""1"", ""source"": ""The New York Times"", ""multimedia"": [{""rank"": 0, ""subtype"": ""xlarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2014/07/14/business/14BITTORRENT/14BITTORRENT-articleLarge.jpg"", ""height"": 799, ""width"": 600, ""subType"": ""xlarge"", ""crop_name"": ""articleLarge"", ""legacy"": {""xlarge"": ""images/2014/07/14/business/14BITTORRENT/14BITTORRENT-articleLarge.jpg"", ""xlargewidth"": 600, ""xlargeheight"": 799}}, {""rank"": 0, ""subtype"": ""jumbo"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2014/07/14/business/14BITTORRENT/14BITTORRENT-jumbo.jpg"", ""height"": 1024, ""width"": 769, ""subType"": ""jumbo"", ""crop_name"": ""jumbo"", ""legacy"": {}}, {""rank"": 0, ""subtype"": ""superJumbo"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2014/07/14/business/14BITTORRENT/14BITTORRENT-superJumbo.jpg"", ""height"": 2048, ""width"": 1538, ""subType"": ""superJumbo"", ""crop_name"": ""superJumbo"", ""legacy"": {}}, {""rank"": 0, ""subtype"": ""thumbnail"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2014/07/14/business/14BITTORRENT/14BITTORRENT-thumbStandard.jpg"", ""height"": 75, ""width"": 75, ""subType"": ""thumbnail"", ""crop_name"": ""thumbStandard"", ""legacy"": {""thumbnail"": ""images/2014/07/14/business/14BITTORRENT/14BITTORRENT-thumbStandard.jpg"", ""thumbnailwidth"": 75, ""thumbnailheight"": 75}}, {""rank"": 0, ""subtype"": ""thumbLarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2014/07/14/business/14BITTORRENT/14BITTORRENT-thumbLarge.jpg"", ""height"": 150, ""width"": 150, ""subType"": ""thumbLarge"", ""crop_name"": ""thumbLarge"", ""legacy"": {}}], ""headline"": {""main"": ""BitTorrent to Try a Paywall and Crowdfunding"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""BitTorrent to Try a Paywall and Crowdfunding"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""BitTorrent"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Crowdfunding (Internet)"", ""rank"": 3, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Vitale, Ruth"", ""rank"": 4, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Weber, Marco (1966- )"", ""rank"": 5, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Mason, Matt"", ""rank"": 6, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""DCM (Venture Capital Firm)"", ""rank"": 7, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""ACCEL PARTNERS"", ""rank"": 8, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""CreativeFuture Inc"", ""rank"": 9, ""major"": ""N""}], ""pub_date"": ""2014-07-14T02:18:51+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""subsection_name"": ""Media"", ""byline"": {""original"": ""By Michael Cieply"", ""person"": [{""firstname"": ""Michael"", ""middlename"": null, ""lastname"": ""Cieply"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/7b32f07a-12dc-5504-9cb8-29df6863c5ba"", ""word_count"": 1075, ""uri"": ""nyt://article/7b32f07a-12dc-5504-9cb8-29df6863c5ba""}"
2014-07-25,"{""abstract"": ""Moore\u2019s Law wasn\u2019t just about building better transistors; it was a way of organizing the tech business. What happens when that computing strength matters less to a company, thanks to cloud computing?"", ""web_url"": ""https://bits.blogs.nytimes.com/2014/07/25/is-moores-law-less-important-to-the-tech-industry/"", ""snippet"": ""Moore\u2019s Law wasn\u2019t just about building better transistors; it was a way of organizing the tech business. What happens when that computing strength matters less to a company, thanks to cloud computing?"", ""lead_paragraph"": ""The central organizing principle of much of the tech industry is Moore\u2019s Law. In one very important sense, it may be of less value than it once was."", ""source"": ""The New York Times"", ""multimedia"": [{""rank"": 0, ""subtype"": ""xlarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2014/07/24/technology/24bits-datarefresh/24bits-datarefresh-articleLarge.png"", ""height"": 400, ""width"": 600, ""subType"": ""xlarge"", ""crop_name"": ""articleLarge"", ""legacy"": {""xlarge"": ""images/2014/07/24/technology/24bits-datarefresh/24bits-datarefresh-articleLarge.png"", ""xlargewidth"": 600, ""xlargeheight"": 400}}, {""rank"": 0, ""subtype"": ""jumbo"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2014/07/24/technology/24bits-datarefresh/24bits-datarefresh-jumbo.png"", ""height"": 683, ""width"": 1024, ""subType"": ""jumbo"", ""crop_name"": ""jumbo"", ""legacy"": {}}, {""rank"": 0, ""subtype"": ""superJumbo"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2014/07/24/technology/24bits-datarefresh/24bits-datarefresh-superJumbo.png"", ""height"": 800, ""width"": 1200, ""subType"": ""superJumbo"", ""crop_name"": ""superJumbo"", ""legacy"": {}}, {""rank"": 0, ""subtype"": ""thumbnail"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2014/07/24/technology/24bits-datarefresh/24bits-datarefresh-thumbStandard.png"", ""height"": 75, ""width"": 75, ""subType"": ""thumbnail"", ""crop_name"": ""thumbStandard"", ""legacy"": {""thumbnail"": ""images/2014/07/24/technology/24bits-datarefresh/24bits-datarefresh-thumbStandard.png"", ""thumbnailwidth"": 75, ""thumbnailheight"": 75}}, {""rank"": 0, ""subtype"": ""thumbLarge"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2014/07/24/technology/24bits-datarefresh/24bits-datarefresh-thumbLarge.png"", ""height"": 150, ""width"": 150, ""subType"": ""thumbLarge"", ""crop_name"": ""thumbLarge"", ""legacy"": {}}], ""headline"": {""main"": ""Is Moore\u2019s Law Less Important to the Tech Industry?"", ""kicker"": ""Bits"", ""content_kicker"": null, ""print_headline"": """", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Cloud Computing"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Enterprise Computing"", ""rank"": 2, ""major"": ""N""}, {""name"": ""persons"", ""value"": ""Maeda, John"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""ADVANCED MICRO DEVICES INC"", ""rank"": 4, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""ClearStory Data"", ""rank"": 5, ""major"": ""N""}], ""pub_date"": ""2014-07-25T17:09:46+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Quentin Hardy"", ""person"": [{""firstname"": ""Quentin"", ""middlename"": null, ""lastname"": ""Hardy"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/26cfae82-3361-52d1-b1a3-8d6d3d108399"", ""word_count"": 753, ""uri"": ""nyt://article/26cfae82-3361-52d1-b1a3-8d6d3d108399""}"
