Date,Articles
2007-01-01,"{""abstract"": ""An anonymous computer programmer claims to have hacked the copy protection used in both the HD-DVD and Blu-ray high-definition DVD formats."", ""web_url"": ""https://www.nytimes.com/2007/01/01/technology/01hack.html"", ""snippet"": ""An anonymous computer programmer claims to have hacked the copy protection used in both the HD-DVD and Blu-ray high-definition DVD formats."", ""lead_paragraph"": ""SAN FRANCISCO, Dec. 31 \u2014 An anonymous computer programmer may have skewed the competition over standards for high-definition DVD discs by possibly defeating a scheme that both sides use to protect digital content."", ""print_section"": ""C"", ""print_page"": ""1"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Studios\u2019 DVDs Face a Crack in Security"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""Studios\u2019 DVDs Face a Crack In Security"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""Codes (Ciphers)"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Samsung Electronics Co"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Microsoft Corp"", ""rank"": 3, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""MOTION PICTURES"", ""rank"": 4, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""NEC Corporation"", ""rank"": 5, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""TOSHIBA Corporation"", ""rank"": 6, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Sony Corp"", ""rank"": 7, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""DVD (DIGITAL VERSATILE DISK)"", ""rank"": 8, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Intel Corp"", ""rank"": 9, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Recording Equipment"", ""rank"": 10, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""COMPUTER SOFTWARE"", ""rank"": 11, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Counterfeit Merchandise"", ""rank"": 12, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Computer Security"", ""rank"": 13, ""major"": ""N""}], ""pub_date"": ""2007-01-01T05:00:00+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By John Markoff"", ""person"": [{""firstname"": ""John"", ""middlename"": null, ""lastname"": ""Markoff"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/b4c01b12-e6bb-586b-89e3-847f66fc778e"", ""word_count"": 762, ""uri"": ""nyt://article/b4c01b12-e6bb-586b-89e3-847f66fc778e""}"
2007-01-13,"{""abstract"": ""The warning signaled that the price war between A.M.D. and its main rival, Intel, had taken its toll."", ""web_url"": ""https://www.nytimes.com/2007/01/13/technology/13chip.html"", ""snippet"": ""The warning signaled that the price war between A.M.D. and its main rival, Intel, had taken its toll."", ""lead_paragraph"": ""SAN FRANCISCO, Jan. 12 \u0097 In the turf war that has come to characterize the computer chip market, Advanced Micro Devices, appears to have stumbled in the fourth quarter."", ""print_section"": ""C"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""A.M.D., in Price War With Intel, Warns of Disappointing Revenue"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""A.M.D., in Price War With Intel, Warns of Disappointing Revenue"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""Intel Corp"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Computer Chips"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Company Reports"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""ADVANCED MICRO DEVICES INC"", ""rank"": 4, ""major"": ""N""}], ""pub_date"": ""2007-01-13T05:00:00+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Laurie J. Flynn"", ""person"": [{""firstname"": ""Laurie"", ""middlename"": ""J."", ""lastname"": ""Flynn"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/f17d1e16-5510-5645-b75e-5889c52125f5"", ""word_count"": 471, ""uri"": ""nyt://article/f17d1e16-5510-5645-b75e-5889c52125f5""}"
2007-01-17,"{""abstract"": ""Intel reported that fourth-quarter profit fell 39 percent as the company continued to fight for market share and to absorb the high cost of its corporate overhaul."", ""web_url"": ""https://www.nytimes.com/2007/01/17/technology/17chip.html"", ""snippet"": ""Intel reported that fourth-quarter profit fell 39 percent as the company continued to fight for market share and to absorb the high cost of its corporate overhaul."", ""lead_paragraph"": ""Intel reported yesterday that fourth-quarter profit fell 39 percent as the company continued to fight for market share and to absorb the high cost of its corporate overhaul."", ""print_section"": ""C"", ""print_page"": ""1"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Intel\u2019s Fight for Market Cuts Margins"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""Intel&#8217;s Fight For Market Cuts Margins"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""Intel Corp"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Company Reports"", ""rank"": 2, ""major"": ""N""}], ""pub_date"": ""2007-01-17T05:00:00+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Laurie J. Flynn"", ""person"": [{""firstname"": ""Laurie"", ""middlename"": ""J."", ""lastname"": ""Flynn"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/a8aa7103-3eb1-536d-8800-634ebe099392"", ""word_count"": 734, ""uri"": ""nyt://article/a8aa7103-3eb1-536d-8800-634ebe099392""}"
2007-01-18,"{""abstract"": ""ASML Holding, maker of the most expensive machines in chip fabrication, said fourth-quarter profit quadrupled on demand for semiconductors used in iPod music devices and mobile phones. Net income jumped to a record 205.5 million euros ($265.7 million), or 0.42 euro a share, from 51.6 million euros, or 0.11 euro a share, a year earlier, ASML said. Sales surged 95 percent, to a record 1.07 billion euros. The company said orders would be \u201chealthy\u201d in the first quarter and revenue would gain this year. Demand for Apple iPods and Motorola phones has spurred shipments of ASML\u2019s $18 million machines to clients like Samsung Electronics, Intel and Texas Instruments. ASML is based in Veldhoven, the Netherlands."", ""web_url"": ""https://www.nytimes.com/2007/01/18/business/worldbusiness/18fobriefs-chip.html"", ""snippet"": ""ASML Holding, maker of the most expensive machines in chip fabrication, said fourth-quarter profit quadrupled on demand for semiconductors used in iPod music devices and mobile phones. Net income jumped to a record 205.5 million euros ($265.7 mill..."", ""lead_paragraph"": ""ASML Holding, maker of the most expensive machines in chip fabrication, said fourth-quarter profit quadrupled on demand for semiconductors used in iPod music devices and mobile phones. Net income jumped to a record 205.5 million euros ($265.7 million), or 0.42 euro a share, from 51.6 million euros, or 0.11 euro a share, a year earlier, ASML said. Sales surged 95 percent, to a record 1.07 billion euros. The company said orders would be \u201chealthy\u201d in the first quarter and revenue would gain this year. Demand for Apple iPods and Motorola phones has spurred shipments of ASML\u2019s $18 million machines to clients like Samsung Electronics, Intel and Texas Instruments. ASML is based in Veldhoven, the Netherlands."", ""print_section"": ""C"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""The Netherlands: Chip Supplier Soars"", ""kicker"": ""World Business Briefing"", ""content_kicker"": null, ""print_headline"": ""The Netherlands: Chip Supplier Soars"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""glocations"", ""value"": ""Netherlands"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Company Reports"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Computer Chips"", ""rank"": 3, ""major"": ""N""}], ""pub_date"": ""2007-01-18T05:00:00+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""subsection_name"": ""World Business"", ""byline"": {""original"": ""By Bloomberg News"", ""person"": [{""firstname"": ""Bloomberg"", ""middlename"": null, ""lastname"": ""News"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""Brief"", ""_id"": ""nyt://article/a3a524a8-cf8c-5ee9-b8e2-b0039c869cdc"", ""word_count"": 117, ""uri"": ""nyt://article/a3a524a8-cf8c-5ee9-b8e2-b0039c869cdc""}"
2007-01-19,"{""abstract"": ""Intel is considering building its first semiconductor factory in Asia in the northeastern Chinese city of Dalian. China\u2019s central government has approved the project, said Gao Fujun, assistant counsel at the Dalian Foreign Trade and Economic Cooperation Bureau. An Intel spokesman, Mark Miller, said the company was in talks with several governments about its next chip factory. The company won approval to build a factory in the Dalian Economic and Technological Development Zone, Mr. Gao said. Intel has assembly and testing plants in Shanghai and Chengdu."", ""web_url"": ""https://www.nytimes.com/2007/01/19/business/worldbusiness/19fobriefs-INTELCONSIDE_BRF.html"", ""snippet"": ""Intel is considering building its first semiconductor factory in Asia in the northeastern Chinese city of Dalian. China\u2019s central government has approved the project, said Gao Fujun, assistant counsel at the Dalian Foreign Trade and Economic Coope..."", ""lead_paragraph"": ""Intel is considering building its first semiconductor factory in Asia in the northeastern Chinese city of Dalian. China\u2019s central government has approved the project, said Gao Fujun, assistant counsel at the Dalian Foreign Trade and Economic Cooperation Bureau. An Intel spokesman, Mark Miller, said the company was in talks with several governments about its next chip factory. The company won approval to build a factory in the Dalian Economic and Technological Development Zone, Mr. Gao said. Intel has assembly and testing plants in Shanghai and Chengdu."", ""print_section"": ""C"", ""print_page"": ""8"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""China: Intel Considers Building Chip Plant"", ""kicker"": ""World Business Briefing"", ""content_kicker"": null, ""print_headline"": ""China: Intel Considers Building Chip Plant"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""glocations"", ""value"": ""China"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Intel Corp"", ""rank"": 2, ""major"": ""N""}], ""pub_date"": ""2007-01-19T05:00:00+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Business Day"", ""subsection_name"": ""World Business"", ""byline"": {""original"": ""By Bloomberg News"", ""person"": [{""firstname"": ""Bloomberg"", ""middlename"": null, ""lastname"": ""News"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""Brief"", ""_id"": ""nyt://article/c91a4efc-7cd3-5b9c-9f34-c634ef18d047"", ""word_count"": 88, ""uri"": ""nyt://article/c91a4efc-7cd3-5b9c-9f34-c634ef18d047""}"
2007-01-22,"{""abstract"": ""Major technology companies are consolidating their support into the Linux Foundation to help the operating system compete more effectively against Microsoft."", ""web_url"": ""https://www.nytimes.com/2007/01/22/technology/22linux.html"", ""snippet"": ""Major technology companies are consolidating their support into the Linux Foundation to help the operating system compete more effectively against Microsoft."", ""lead_paragraph"": ""Linux, the free operating system, has gone from an intriguing experiment to a mainstream technology in corporate data centers, helped by the backing of major technology companies like I.B.M., Intel and Hewlett-Packard, which sponsored industry consortiums to promote its adoption."", ""print_section"": ""C"", ""print_page"": ""10"", ""source"": ""The New York Times"", ""multimedia"": [{""rank"": 0, ""subtype"": ""thumbnail"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2007/01/22/business/22linux.75.jpg"", ""height"": 75, ""width"": 75, ""subType"": ""thumbnail"", ""crop_name"": ""thumbStandard"", ""legacy"": {""thumbnail"": ""images/2007/01/22/business/22linux.75.jpg"", ""thumbnailwidth"": 75, ""thumbnailheight"": 75}}], ""headline"": {""main"": ""Group Formed to Support Linux as Rival to Windows"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""Group Formed To Support Linux as Rival To Windows"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""subject"", ""value"": ""COMPUTER SOFTWARE"", ""rank"": 1, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Microsoft Corp"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Linux (Computer Operating System)"", ""rank"": 3, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Computers and the Internet"", ""rank"": 4, ""major"": ""N""}], ""pub_date"": ""2007-01-22T05:00:00+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Steve Lohr"", ""person"": [{""firstname"": ""Steve"", ""middlename"": null, ""lastname"": ""Lohr"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/d782abbf-9241-57ae-a00c-0aabefd61527"", ""word_count"": 624, ""uri"": ""nyt://article/d782abbf-9241-57ae-a00c-0aabefd61527""}"
2007-01-23,"{""abstract"": ""Sun Microsystems and Intel announced a deal for Sun to use Intel chips in some of its computer servers, a setback for the rival chip maker Advanced Micro Devices."", ""web_url"": ""https://www.nytimes.com/2007/01/23/technology/23intel.html"", ""snippet"": ""Sun Microsystems and Intel announced a deal for Sun to use Intel chips in some of its computer servers, a setback for the rival chip maker Advanced Micro Devices."", ""lead_paragraph"": ""SAN FRANCISCO, Jan. 22 \u2014 Sun Microsystems and Intel, two technology companies that have rarely found themselves on the same side of the aisle, announced a deal on Monday for Sun to use Intel chips in some of its computer servers, a setback for the rival chip maker Advanced Micro Devices."", ""print_section"": ""C"", ""print_page"": ""2"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""Sun Microsystems Will Use Intel Chips"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""Sun Microsystems Will Use Intel Chips"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""Intel Corp"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Computer Chips"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""ADVANCED MICRO DEVICES INC"", ""rank"": 3, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""Sun Microsystems Inc"", ""rank"": 4, ""major"": ""N""}], ""pub_date"": ""2007-01-23T05:00:00+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By Laurie J. Flynn"", ""person"": [{""firstname"": ""Laurie"", ""middlename"": ""J."", ""lastname"": ""Flynn"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/ea74178f-3f98-5e0c-8066-b1cc4d67ddde"", ""word_count"": 620, ""uri"": ""nyt://article/ea74178f-3f98-5e0c-8066-b1cc4d67ddde""}"
2007-01-27,"{""abstract"": ""Intel has overhauled the basic building block of the information age, paving the way for faster and more energy-efficient processors."", ""web_url"": ""https://www.nytimes.com/2007/01/27/technology/27chip.html"", ""snippet"": ""Intel has overhauled the basic building block of the information age, paving the way for faster and more energy-efficient processors."", ""lead_paragraph"": ""Intel, the world\u2019s largest chip maker, has overhauled the basic building block of the information age, paving the way for a new generation of faster and more energy-efficient processors."", ""print_section"": ""A"", ""print_page"": ""1"", ""source"": ""The New York Times"", ""multimedia"": [{""rank"": 0, ""subtype"": ""thumbnail"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2007/01/27/business/75_chip.jpg"", ""height"": 75, ""width"": 75, ""subType"": ""thumbnail"", ""crop_name"": ""thumbStandard"", ""legacy"": {""thumbnail"": ""images/2007/01/27/business/75_chip.jpg"", ""thumbnailwidth"": 75, ""thumbnailheight"": 75}}], ""headline"": {""main"": ""Intel Says Chips Will Run Faster, Using Less Power"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""INTEL SAYS CHIPS WILL RUN FASTER, USING LESS POWER"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""Intel Corp"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Computer Chips"", ""rank"": 2, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Computers and the Internet"", ""rank"": 3, ""major"": ""N""}], ""pub_date"": ""2007-01-27T05:00:00+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By John Markoff"", ""person"": [{""firstname"": ""John"", ""middlename"": null, ""lastname"": ""Markoff"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/bfe960e5-f0cf-5fc0-83a0-902176780163"", ""word_count"": 1226, ""uri"": ""nyt://article/bfe960e5-f0cf-5fc0-83a0-902176780163""}"
2007-02-12,"{""abstract"": ""A new experimental chip from Intel could house as\nmany as 80 separate processing engines, or cores."", ""web_url"": ""https://www.nytimes.com/2007/02/12/technology/12chip.html"", ""snippet"": ""A new experimental chip from Intel could house as\nmany as 80 separate processing engines, or cores."", ""lead_paragraph"": ""SAN FRANCISCO, Feb. 11 \u2014 Intel will demonstrate on Monday an experimental computer chip with 80 separate processing engines, or cores, that company executives say provides a model for commercial chips that will be used widely in standard desktop, laptop and server computers within five years."", ""print_section"": ""C"", ""print_page"": ""9"", ""source"": ""The New York Times"", ""multimedia"": [{""rank"": 0, ""subtype"": ""thumbnail"", ""caption"": null, ""credit"": null, ""type"": ""image"", ""url"": ""images/2007/02/12/business/12chip.751.jpg"", ""height"": 75, ""width"": 75, ""subType"": ""thumbnail"", ""crop_name"": ""thumbStandard"", ""legacy"": {""thumbnail"": ""images/2007/02/12/business/12chip.751.jpg"", ""thumbnailwidth"": 75, ""thumbnailheight"": 75}}], ""headline"": {""main"": ""Intel Prototype May Herald a New Age of Processing"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""Intel Prototype May Herald a New Age of Processing"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""Intel Corp"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Computer Chips"", ""rank"": 2, ""major"": ""N""}], ""pub_date"": ""2007-02-12T05:00:00+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By John Markoff"", ""person"": [{""firstname"": ""John"", ""middlename"": null, ""lastname"": ""Markoff"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/51d89253-9333-57d3-9b64-7e255d3836da"", ""word_count"": 1028, ""uri"": ""nyt://article/51d89253-9333-57d3-9b64-7e255d3836da""}"
2007-02-14,"{""abstract"": ""The announcement sets up a potential confrontation between I.B.M. and Intel over the design of new, faster microprocessors."", ""web_url"": ""https://www.nytimes.com/2007/02/14/technology/14chip.html"", ""snippet"": ""The announcement sets up a potential confrontation between I.B.M. and Intel over the design of new, faster microprocessors."", ""lead_paragraph"": ""SAN FRANCISCO, Feb. 13 \u0097 I.B.M. researchers say they have set a speed record for a type of computer memory that promises a fundamental performance increase in a coming generation of microprocessors with multiple computing engines."", ""print_section"": ""C"", ""print_page"": ""7"", ""source"": ""The New York Times"", ""multimedia"": [], ""headline"": {""main"": ""I.B.M. Reports a Speed Record for a Type of Computer Memory"", ""kicker"": null, ""content_kicker"": null, ""print_headline"": ""I.B.M. Reports a Speed Record For a Type of Computer Memory"", ""name"": null, ""seo"": null, ""sub"": null}, ""keywords"": [{""name"": ""organizations"", ""value"": ""Intel Corp"", ""rank"": 1, ""major"": ""N""}, {""name"": ""subject"", ""value"": ""Computer Chips"", ""rank"": 2, ""major"": ""N""}, {""name"": ""organizations"", ""value"": ""International Business Machines Corp"", ""rank"": 3, ""major"": ""N""}], ""pub_date"": ""2007-02-14T05:00:00+0000"", ""document_type"": ""article"", ""news_desk"": ""Business"", ""section_name"": ""Technology"", ""byline"": {""original"": ""By John Markoff"", ""person"": [{""firstname"": ""John"", ""middlename"": null, ""lastname"": ""Markoff"", ""qualifier"": null, ""title"": null, ""role"": ""reported"", ""organization"": """", ""rank"": 1}], ""organization"": null}, ""type_of_material"": ""News"", ""_id"": ""nyt://article/c1b7762d-f403-55f1-b02d-2eeb3852fcf9"", ""word_count"": 425, ""uri"": ""nyt://article/c1b7762d-f403-55f1-b02d-2eeb3852fcf9""}"
